order_date,order_id,customer_name,segment,country,city,location,product_id,category,product_name,sales,quantity,company_name,expiry_date
2020-08-10,FA-053942,Aziz Mehari,Corporate,Kenya,Nairobi,Site,TEC-AC-10003095,Diploma,Microsoft Office Diploma,60000.0,24,Kohl's Food Stores,2022-08-10
2020-08-10,CW-330856,'Anbarin Maloof,Consumer,Pakistan,Lahore,Site,VOG-WK-01100465,Courses,Graphic Design,1750.0,1,Unknown,2022-08-10
2020-08-10,FS-572800,Aziz Berhane,Consumer,Kenya,Nairobi,Site,FUR-CH-10004698,Courses,ECDL,625.0,1,Unknown,2022-08-10
2020-08-10,XZ-222133,Miniya Luwam,Consumer,Kenya,Nairobi,Site,OFF-LA-10004559,Diploma,HR Diploma,1600.0,1,Unknown,2022-08-10
2021-08-10,EB-465421,Harun Totah,Corporate,Pakistan,Lahore,Site,MJZ-BF-20287457,Courses,Graphic Design,28000.0,16,Olson Electronics,2023-08-10
2021-08-10,HQ-239943,Yasmin Howard,Consumer,United Kingdom,Warrington,Site,OFF-AR-10003811,Courses,Graphic Design,1750.0,1,Unknown,2023-08-10
2021-08-10,UY-510680,Petros Alem,Corporate,Kenya,Nairobi,Site,IAW-GF-42987820,Courses,Graphic Design,19250.0,11,Parts and Pieces,2023-08-10
2021-08-10,DO-549083,Imogen Ashton,Consumer,United Kingdom,Liverpool,Hub,FUR-CH-10002372,Courses,Python,350.0,1,Unknown,2023-08-10
2021-08-10,EQ-871356,Alfie Wyatt,Home Office,United Kingdom,Warrington,Site,OFF-BI-10004022,Award,Microsoft Office Award,27000.0,18,Unknown,2023-08-10
2021-08-10,CY-021244,Omran Seif,Corporate,Pakistan,Lahore,Site,OFF-PA-10000806,Courses,Graphic Design,26250.0,15,Cuppy's Coffee,2023-08-10
2020-09-10,IF-668875,Alicia Gibbs,Consumer,United Kingdom,Warrington,Site,KHJ-CJ-78274226,Award,IT Support Award,1250.0,1,Unknown,2022-09-10
2020-09-10,RB-427762,Anthony Morgan,Home Office,United Kingdom,Warrington,Site,OFF-ST-10002406,Courses,Graphic Design,52500.0,30,Unknown,2022-09-10
2020-09-10,DF-061840,Rushdi Said,Corporate,Pakistan,Lahore,Site,OFF-AR-10001958,Courses,Graphic Design,47250.0,27,Our Own Hardware,2022-09-10
2020-09-10,GT-186855,Karim Kanaan,Consumer,Pakistan,Lahore,Site,OFF-ST-10003692,Award,Social Media Award,1200.0,1,Unknown,2022-09-10
2020-09-10,ED-552884,Riyad Kassis,Consumer,Pakistan,Lahore,Site,TEC-PH-10004522,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-09-10
2020-09-10,BF-105921,Iftikhar Guirguis,Home Office,Kuwait,Kuwait City,Site,TEC-AC-10000158,Diploma,Social Media Diploma,17099.91,9,Unknown,2022-09-10
2020-09-10,KS-229159,Lidya Medhane,Home Office,Kenya,Nairobi,Site,OFF-FA-10004248,Courses,Graphic Design,35000.0,20,Unknown,2022-09-10
2020-09-10,DN-814664,Lubna Srour,Home Office,Pakistan,Lahore,Site,HSE-SY-61355662,Courses,CompTIA,3594.0,6,Unknown,2022-09-10
2020-09-10,GF-396012,'Ula Khoury,Consumer,Pakistan,Lahore,Site,TEC-PH-10000702,Diploma,IT Support Diploma,2200.0,1,Unknown,2022-09-10
2020-09-10,SS-121242,Aliyyah Baba,Home Office,Pakistan,Lahore,Site,OFF-BI-10004187,Courses,Graphic Design,35000.0,20,Unknown,2022-09-10
2020-09-10,HT-369922,Yerusalem Ali,Corporate,Kenya,Nairobi,Site,FUR-FU-10002878,Courses,Python,2100.0,6,Rink's,2022-09-10
2020-09-10,WC-647931,Ellie Grant,Consumer,United Kingdom,Warrington,Site,OFF-PA-10001019,Courses,Graphic Design,1750.0,1,Unknown,2022-09-10
2020-09-10,XS-606262,Husain Touma,Consumer,Pakistan,Lahore,Site,OFF-SU-10002503,Diploma,HR Diploma,1600.0,1,Unknown,2022-09-10
2021-09-10,ZU-984109,Manar Antoun,Corporate,Pakistan,Lahore,Site,OFF-AR-10003829,Award,Microsoft Office Award,37500.0,25,Magna Consulting,2023-09-10
2021-09-10,AW-042798,Mufid Sarkis,Consumer,Pakistan,Lahore,Site,OFF-LA-10003510,Courses,Graphic Design,1750.0,1,Unknown,2023-09-10
2021-09-10,GN-097329,Feaven Omar,Consumer,Kenya,Nairobi,Site,FUR-TA-10001539,Courses,Python,350.0,1,Unknown,2023-09-10
2021-09-10,LJ-832408,In'am Shamon,Home Office,Pakistan,Lahore,Site,XCB-BI-68523485,Courses,Graphic Design,10500.0,6,Unknown,2023-09-10
2021-09-10,HL-945974,Martha Amanuel,Home Office,Kenya,Nairobi,Site,TEC-AC-10000358,Diploma,Social Media Diploma,37999.8,20,Unknown,2023-09-10
2021-09-10,BD-271791,Bahiyaa Moghadam,Home Office,Pakistan,Lahore,Site,OFF-AR-10001473,Diploma,Microsoft Office Diploma,32500.0,13,Unknown,2023-09-10
2021-09-10,KT-950470,Muhammad McKenzie,Corporate,United Kingdom,Warrington,Site,FUR-FU-10004848,Courses,Python,3850.0,11,Architectural Genie,2023-09-10
2021-09-10,IF-976807,Rahel Muhammed,Home Office,Kenya,Nairobi,Site,OFF-BI-10004656,Courses,Graphic Design,50750.0,29,Unknown,2023-09-10
2021-09-10,JA-154194,Masruq Attia,Home Office,Pakistan,Lahore,Site,OFF-BI-10000546,Diploma,Graphic Design Diploma,7200.0,4,Unknown,2023-09-10
2021-09-10,SE-444331,Muhsinah Samaha,Corporate,Pakistan,Lahore,Site,OFF-PA-10001289,Award,Social Media Award,6000.0,5,Musicland,2023-09-10
2021-09-10,AF-962964,Holly Kirk,Corporate,United Kingdom,Liverpool,Hub,WJE-UC-97054099,Courses,Graphic Design,12250.0,7,Good Times,2023-09-10
2021-09-10,OJ-726625,Muhsinah Ba,Consumer,Pakistan,Lahore,Site,VHD-MN-31025509,Courses,Microsoft Excel,399.0,1,Unknown,2023-09-10
2021-09-10,SM-375060,Hamas Najjar,Home Office,Pakistan,Lahore,Site,TEC-PH-10002447,Diploma,HR Diploma,16000.0,10,Unknown,2023-09-10
2021-09-10,LA-340035,Osman Sayid,Home Office,Kenya,Nairobi,Site,JBR-IP-15505500,Award,HR Award,22485.0,15,Unknown,2023-09-10
2020-10-10,WZ-019316,Mehari Daniel,Corporate,Kenya,Nairobi,Site,MNZ-AQ-81054277,Courses,Graphic Design,42000.0,24,Gamma Gas,2022-10-10
2020-10-10,JL-873194,Mahmoud Ganim,Corporate,Kuwait,Kuwait City,Site,FUR-TA-10003569,Courses,Cloud Architecture,1920.0,4,Budget Tapes & Records,2022-10-10
2020-10-10,SB-347005,Josh Ashton,Consumer,United Kingdom,Liverpool,Hub,FUR-FU-10003194,Courses,Microsoft Excel,399.0,1,Unknown,2022-10-10
2020-10-10,CO-427145,Nawwar Totah,Home Office,Kuwait,Kuwait City,Site,FUR-FU-10001196,Courses,Microsoft Access,7250.0,29,Unknown,2022-10-10
2020-10-10,ZJ-784117,Semrawit Ali,Corporate,Kenya,Nairobi,Site,TEC-PH-10001580,Diploma,Graphic Design Diploma,43200.0,24,Desert Garden Help,2022-10-10
2020-10-10,XZ-647861,Yohannes Nebay,Corporate,Kenya,Nairobi,Site,MRL-EJ-86746096,Courses,CompTIA,5990.0,10,PriceRite Warehouse Club,2022-10-10
2020-10-10,RT-160618,Firas Sabbag,Consumer,Pakistan,Lahore,Site,OFF-BI-10003429,Courses,Graphic Design,1750.0,1,Unknown,2022-10-10
2021-10-10,LQ-960967,Cala Bata,Corporate,Pakistan,Lahore,Site,OFF-ST-10001291,Courses,Graphic Design,31500.0,18,Official All Star Café,2023-10-10
2021-10-10,XE-311251,Maddison Dyer,Home Office,United Kingdom,Warrington,Site,UUB-WP-76919105,Diploma,IT Support Diploma,30800.0,14,Unknown,2023-10-10
2021-10-10,LF-355063,Semhar Gebre,Corporate,Kenya,Nairobi,Site,TEC-PH-10003505,Diploma,Freelancer Diploma,37500.0,15,Rogers Food Stores,2023-10-10
2021-10-10,CL-241244,Numa Halabi,Corporate,Pakistan,Lahore,Site,TEC-PH-10000439,Diploma,IT Support Diploma,66000.0,30,Steak and Ale,2023-10-10
2021-10-10,DO-364041,Hiewan Awet,Corporate,Kenya,Nairobi,Site,OFF-FA-10003021,Award,Social Media Award,32400.0,27,Zephyr Investments,2023-10-10
2021-10-10,UU-712797,Mezan Asfaha,Consumer,Kenya,Nairobi,Site,TEC-PH-10000215,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-10-10
2021-10-10,EO-535735,Sameh Said,Consumer,Kuwait,Kuwait City,Site,OFF-FA-10002983,Award,HR Award,1499.0,1,Unknown,2023-10-10
2021-10-10,EY-385137,Sabaa Hakimi,Corporate,Pakistan,Lahore,Site,OFF-AR-10000315,Award,Microsoft Office Award,45000.0,30,The Pink Pig Tavern,2023-10-10
2021-10-10,TZ-886274,Hana Abdullah,Home Office,Kenya,Nairobi,Site,LBK-IG-01585816,Courses,CompTIA,16173.0,27,Unknown,2023-10-10
2021-10-10,CM-631149,Abdullah Ba,Consumer,Pakistan,Lahore,Site,OFF-BI-10000201,Award,Microsoft Office Award,1500.0,1,Unknown,2023-10-10
2021-10-10,RU-093714,Abdul-Badi Kattan,Corporate,Pakistan,Lahore,Site,OFF-PA-10002479,Courses,Graphic Design,22750.0,13,Pantry Food Stores,2023-10-10
2020-11-10,RW-916454,Abdul-Halim Haddad,Corporate,Pakistan,Lahore,Site,FUR-CH-10003379,Courses,CompTIA,599.0,1,PriceRite Warehouse Club,2022-11-10
2020-11-10,VH-690818,Habibah Khouri,Home Office,Pakistan,Lahore,Site,ZRR-JW-54330721,Courses,Graphic Design,33250.0,19,Unknown,2022-11-10
2020-11-10,GM-082383,Patrick Peters,Home Office,United Kingdom,Warrington,Site,OFF-BI-10003694,Courses,Graphic Design,10500.0,6,Unknown,2022-11-10
2020-11-10,ZY-458304,Ellis Mason,Home Office,United Kingdom,Warrington,Site,OFF-AP-10004036,Award,Microsoft Office Award,1500.0,1,Unknown,2022-11-10
2020-11-10,IJ-968698,Maymunah Awad,Home Office,Pakistan,Lahore,Site,FUR-CH-10004875,Courses,Social Media,2000.0,5,Unknown,2022-11-10
2020-11-10,WE-985048,Banan Haik,Home Office,Pakistan,Lahore,Site,XWQ-YA-87802639,Courses,Graphic Design,36750.0,21,Unknown,2022-11-10
2020-11-10,CY-710165,Gabriel Afwerki,Home Office,Kenya,Nairobi,Site,FUR-CH-10001146,Courses,Medical Terminology,7650.0,17,Unknown,2022-11-10
2020-11-10,SH-317088,Megan Chadwick,Consumer,United Kingdom,Warrington,Site,FUR-CH-10000785,Courses,Python,350.0,1,Unknown,2022-11-10
2020-11-10,PU-104355,Faizah Seif,Home Office,Pakistan,Lahore,Site,HNM-OD-18573145,Courses,Graphic Design,36750.0,21,Unknown,2022-11-10
2020-11-10,FT-611307,Natsnet Habte,Home Office,Kenya,Nairobi,Site,TEC-AC-10001013,Diploma,Executive PA Diploma,49500.0,11,Unknown,2022-11-10
2020-11-10,RV-796888,Huriyyah Elias,Consumer,Kenya,Nairobi,Site,OFF-BI-10004001,Award,Social Media Award,1200.0,1,Unknown,2022-11-10
2020-11-10,KG-054400,Aida Yonas,Consumer,Kenya,Nairobi,Site,OFF-LA-10000634,Courses,Graphic Design,1750.0,1,Unknown,2022-11-10
2020-11-10,HH-754733,Nizar Saliba,Consumer,Pakistan,Lahore,Site,FUR-CH-10004675,Courses,CompTIA,599.0,1,Unknown,2022-11-10
2020-11-10,TM-285483,Thuraiya Ganim,Corporate,Pakistan,Lahore,Site,OFF-LA-10000634,Award,IT Support Award,3750.0,3,Life Map Planners,2022-11-10
2020-11-10,DG-413958,Nadira Boutros,Corporate,Pakistan,Lahore,Site,OFF-EN-10001509,Diploma,HR Diploma,27200.0,17,Wise Solutions,2022-11-10
2021-11-10,BM-427409,Rihab Shamon,Corporate,Pakistan,Lahore,Site,XYV-HR-86381718,Courses,Microsoft Excel,11172.0,28,Warner Brothers Studio Store,2023-11-10
2021-11-10,QJ-573953,Tamir Mikhail,Consumer,Pakistan,Lahore,Site,OFF-EN-10002312,Courses,Graphic Design,1750.0,1,Unknown,2023-11-10
2021-11-10,IM-692973,Aram Nader,Home Office,Pakistan,Lahore,Site,OFF-AR-10002240,Diploma,Social Media Diploma,1899.99,1,Unknown,2023-11-10
2021-11-10,MI-658645,Uthman Tannous,Corporate,Pakistan,Lahore,Site,TEC-PH-10002496,Diploma,IT Support Diploma,50600.0,23,McDade's,2023-11-10
2021-11-10,VU-551066,Zaim Morcos,Corporate,Pakistan,Lahore,Site,OFF-AR-10001725,Diploma,Graphic Design Diploma,54000.0,30,Casual Corner,2023-11-10
2021-11-10,WS-857569,Karif Haddad,Home Office,Pakistan,Lahore,Site,OFF-PA-10001838,Courses,Graphic Design,35000.0,20,Unknown,2023-11-10
2021-11-10,CB-087729,Fikru Aman,Home Office,Kenya,Nairobi,Site,TEC-PH-10000441,Diploma,HR Diploma,17600.0,11,Unknown,2023-11-10
2021-11-10,QD-609649,Riley Preston,Home Office,United Kingdom,Warrington,Site,FUR-FU-10000023,Courses,ECDL,7500.0,12,Unknown,2023-11-10
2021-11-10,PB-974325,Efrem Ermias,Consumer,Kenya,Nairobi,Site,LMS-SW-30676881,Courses,Graphic Design,1750.0,1,Unknown,2023-11-10
2021-11-10,FB-236713,Hazim Shamon,Consumer,Kuwait,Kuwait City,Site,OFF-BI-10002735,Courses,Graphic Design,1750.0,1,Unknown,2023-11-10
2021-11-10,QD-920153,Suhaim Kanaan,Home Office,Pakistan,Lahore,Site,FUR-CH-10004698,Courses,Microsoft Access,7500.0,30,Unknown,2023-11-10
2021-11-10,GM-240256,Hagosa Idris,Corporate,Kenya,Nairobi,Site,OFF-EN-10001509,Award,HR Award,8994.0,6,Furrow's,2023-11-10
2021-11-10,PV-551573,Alicia Bradshaw,Corporate,United Kingdom,Warrington,Site,OFF-LA-10003766,Award,IT Support Award,22500.0,18,Gene Walter's Marketplace,2023-11-10
2021-11-10,VS-329871,Qutb Wasem,Consumer,Pakistan,Lahore,Site,FUR-FU-10000576,Courses,ECDL,625.0,1,Unknown,2023-11-10
2021-11-10,KJ-056679,Habte Biniam,Corporate,Kenya,Nairobi,Site,OFF-BI-10001525,Award,HR Award,4497.0,3,Sholl's Colonial Cafeteria,2023-11-10
2021-11-10,VZ-198021,Ilhaam Samaha,Corporate,Pakistan,Lahore,Site,FUR-CH-10003312,Courses,ECDL,18750.0,30,Witmark,2023-11-10
2020-12-10,KU-771271,Ghassan Cham,Home Office,Pakistan,Lahore,Site,OFF-BI-10001989,Diploma,Microsoft Office Diploma,67500.0,27,Unknown,2022-12-10
2020-12-10,SL-779204,Daisy Bennett,Consumer,United Kingdom,Warrington,Site,GSM-DG-97968440,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2022-12-10
2020-12-10,VI-472647,Medhane Dahlak,Consumer,Kenya,Nairobi,Site,OFF-ST-10004946,Diploma,HR Diploma,1600.0,1,Unknown,2022-12-10
2020-12-10,ZB-389385,Fawza Ganem,Home Office,Pakistan,Lahore,Site,TEC-PH-10004345,Diploma,Freelancer Diploma,75000.0,30,Unknown,2022-12-10
2020-12-10,EP-814262,Asmara Awet,Consumer,Kenya,Nairobi,Site,OFF-PA-10000029,Courses,Graphic Design,1750.0,1,Unknown,2022-12-10
2020-12-10,SP-599000,Aaliyah Clayton,Consumer,United Kingdom,Warrington,Site,TEC-AC-10002345,Diploma,Freelancer Diploma,2500.0,1,Unknown,2022-12-10
2020-12-10,FT-311514,Saamiya Mansour,Home Office,Kuwait,Kuwait City,Site,FUR-BO-10004695,Courses,CompTIA,10782.0,18,Unknown,2022-12-10
2020-12-10,UR-793659,Maysam Sleiman,Consumer,Pakistan,Lahore,Site,OFF-BI-10002071,Award,Microsoft Office Award,1500.0,1,Unknown,2022-12-10
2020-12-10,LQ-897504,Harvey Hunter,Consumer,United Kingdom,Warrington,Site,OFF-PA-10004381,Award,Microsoft Office Award,1500.0,1,Unknown,2022-12-10
2020-12-10,SY-276803,Elliot Peters,Consumer,United Kingdom,Warrington,Site,OFF-PA-10002230,Courses,Graphic Design,1750.0,1,Unknown,2022-12-10
2020-12-10,QT-621940,Alem Alem,Consumer,Kenya,Nairobi,Site,HSF-VP-12045481,Award,Medical Award,1100.0,1,Unknown,2022-12-10
2020-12-10,PG-902547,Sakhr Koury,Home Office,Pakistan,Lahore,Site,TEC-PH-10003171,Diploma,IT Support Diploma,39600.0,18,Unknown,2022-12-10
2020-12-10,VB-542246,Jude Knight,Home Office,United Kingdom,Warrington,Site,FUR-BO-10002598,Courses,Python,2100.0,6,Unknown,2022-12-10
2021-12-10,CP-373080,Abdul-Qahhar Boutros,Home Office,Pakistan,Lahore,Site,OFF-ST-10003324,Award,Microsoft Office Award,6000.0,4,Unknown,2023-12-10
2021-12-10,VX-720792,Asmarina Saare,Consumer,Kenya,Nairobi,Site,OFF-AR-10001860,Courses,Graphic Design,1750.0,1,Unknown,2023-12-10
2021-12-10,VT-249202,Faridah Kalb,Home Office,Pakistan,Lahore,Site,KFH-XC-11754115,Diploma,IT Support Diploma,66000.0,30,Unknown,2023-12-10
2021-12-10,QL-485363,Wala' Asghar,Consumer,Pakistan,Lahore,Site,FUR-CH-10001215,Courses,Social Media,400.0,1,Unknown,2023-12-10
2021-12-10,QM-596306,Abdul-Wajid Bishara,Corporate,Pakistan,Lahore,Site,OFF-PA-10001144,Courses,Graphic Design,45500.0,26,Mikrotechnic,2023-12-10
2021-12-10,UQ-846384,Salihah Kassab,Consumer,Pakistan,Lahore,Site,TEC-PH-10002923,Diploma,Freelancer Diploma,2500.0,1,Unknown,2023-12-10
2021-12-10,HS-593382,Marid Asghar,Corporate,Pakistan,Lahore,Site,FUR-CH-10002073,Courses,Cloud Architecture,9120.0,19,Terra Nova Garden Services,2023-12-10
2021-12-10,ZO-789832,Samra' Sabbag,Home Office,Pakistan,Lahore,Site,QUF-HI-97187086,Courses,ECDL,16250.0,26,Unknown,2023-12-10
2021-12-10,WQ-014708,Anisah Khouri,Home Office,Pakistan,Lahore,Site,FUR-FU-10003849,Courses,Cloud Architecture,4800.0,10,Unknown,2023-12-10
2021-12-10,CL-519651,Simah Nassar,Home Office,Pakistan,Lahore,Site,VGO-JZ-92092035,Diploma,Graphic Design Diploma,5400.0,3,Unknown,2023-12-10
2021-12-10,XW-848914,Sofia Biniam,Corporate,Kenya,Nairobi,Site,HSS-UQ-52006241,Courses,ECDL,5625.0,9,Belle Ladi,2023-12-10
2021-12-10,FI-742906,Azeeza Kouri,Home Office,Pakistan,Lahore,Site,OFF-ST-10001809,Courses,Graphic Design,42000.0,24,Unknown,2023-12-10
2021-12-10,NC-996780,Emma Dunn,Home Office,United Kingdom,Liverpool,Hub,PHL-OQ-01924218,Courses,Graphic Design,52500.0,30,Unknown,2023-12-10
2021-12-10,DL-996862,Amanuel Idris,Corporate,Kenya,Nairobi,Site,TEC-PH-10002583,Diploma,HR Diploma,17600.0,11,Desmonds Formal Wear,2023-12-10
2021-12-10,NA-248377,Tilly Dale,Corporate,United Kingdom,Liverpool,Hub,OFF-ST-10000078,Courses,Graphic Design,45500.0,26,Simply Save,2023-12-10
2021-12-10,DL-078774,Joshua Read,Corporate,United Kingdom,Warrington,Site,TEC-AC-10004469,Diploma,IT Support Diploma,30800.0,14,Ruehl No. 925,2023-12-10
2021-12-10,GY-717661,'Imran Seif,Corporate,Pakistan,Lahore,Site,OFF-PA-10001184,Courses,Graphic Design,15750.0,9,Solution Answers,2023-12-10
2021-12-10,IX-304767,Afya Hadad,Corporate,Pakistan,Lahore,Site,OFF-AP-10001271,Diploma,Social Media Diploma,3799.98,2,Paul Harris,2023-12-10
2021-12-10,MG-337255,Daniyah Sarkis,Consumer,Pakistan,Lahore,Site,OFF-LA-10004345,Award,Microsoft Office Award,1500.0,1,Unknown,2023-12-10
2021-12-10,KA-816826,Abdul-Hakim Malouf,Corporate,Pakistan,Lahore,Site,JJK-LL-06009479,Courses,Graphic Design,43750.0,25,Rose Records,2023-12-10
2021-12-10,MH-343738,'Umar Mustafa,Consumer,Pakistan,Lahore,Site,OFF-ST-10000943,Award,Social Media Award,1200.0,1,Unknown,2023-12-10
2020-01-11,QQ-819581,Bahir Atiyeh,Home Office,Kuwait,Kuwait City,Site,FUR-CH-10000454,Courses,Excel,11172.0,28,Unknown,2022-01-11
2020-01-11,ER-328008,Bailey Davies,Consumer,United Kingdom,Warrington,Site,OFF-ST-10004507,Award,Social Media Award,1200.0,1,Unknown,2022-01-11
2020-01-11,MH-452967,Yohannes Semere,Home Office,Kenya,Nairobi,Site,EUP-IH-15331039,Courses,Graphic Design,22750.0,13,Unknown,2022-01-11
2020-01-11,MI-874027,Safwat Baba,Corporate,Pakistan,Lahore,Site,NFY-DH-71599596,Courses,Graphic Design,52500.0,30,Leonard Krower & Sons,2022-01-11
2020-01-11,IW-544720,Shukornia Samuel,Home Office,Kenya,Nairobi,Site,FUR-CH-10002880,Courses,Microsoft Access,4250.0,17,Unknown,2022-01-11
2020-01-11,WP-058149,'Amir Kassab,Consumer,Pakistan,Lahore,Site,TEC-PH-10004447,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-01-11
2020-01-11,KF-311194,Kai Bibi,Consumer,United Kingdom,Liverpool,Hub,OFF-ST-10002370,Courses,Graphic Design,1750.0,1,Unknown,2022-01-11
2020-01-11,BD-349829,Sayid Goytiom,Corporate,Kenya,Nairobi,Site,PUW-PM-45823839,Courses,CompTIA,13777.0,23,Western Auto,2022-01-11
2020-01-11,FE-151174,Amal Daher,Home Office,Pakistan,Lahore,Site,FUR-CH-10004218,Courses,Microsoft Excel,11571.0,29,Unknown,2022-01-11
2020-01-11,YB-892813,Bailey Richardson,Consumer,United Kingdom,Liverpool,Hub,FUR-CH-10000422,Courses,Python,350.0,1,Unknown,2022-01-11
2020-01-11,QX-347089,Helen Adonay,Home Office,Kenya,Nairobi,Site,XQQ-CE-91651643,Courses,ECDL,13125.0,21,Unknown,2022-01-11
2020-01-11,QO-607301,Bradley Stewart,Corporate,United Kingdom,Warrington,Site,OFF-PA-10000466,Courses,Graphic Design,21000.0,12,Poore Simon's,2022-01-11
2020-01-11,KE-380223,Musheera Ghannam,Home Office,Pakistan,Lahore,Site,TZU-GE-43757466,Courses,ECDL,10625.0,17,Unknown,2022-01-11
2020-01-11,AL-070695,Malak Awad,Home Office,Kuwait,Kuwait City,Site,FUR-TA-10004619,Courses,SQL,3850.0,11,Unknown,2022-01-11
2020-01-11,QI-912849,Ulfah Koury,Home Office,Pakistan,Lahore,Site,OFF-PA-10004355,Courses,Graphic Design,19250.0,11,Unknown,2022-01-11
2020-01-11,IJ-924577,Zak Berry,Consumer,United Kingdom,Liverpool,Hub,OFF-AP-10000576,Courses,Graphic Design,1750.0,1,Unknown,2022-01-11
2020-01-11,TL-052155,Sesuna Medhane,Corporate,Kenya,Nairobi,Site,OFF-ST-10001031,Award,Microsoft Office Award,43500.0,29,Formula Gray,2022-01-11
2020-01-11,EU-143596,Neftalem Idris,Corporate,Kenya,Nairobi,Site,FUR-CH-10001146,Courses,Microsoft Powerpoint,2691.0,9,Penn Fruit,2022-01-11
2021-01-11,WM-320970,Sinit Filmon,Home Office,Kenya,Nairobi,Site,UDO-DB-90657024,Courses,Graphic Design,31500.0,18,Unknown,2023-01-11
2021-01-11,AJ-525597,Rayhan Qureshi,Consumer,Pakistan,Lahore,Site,PIM-WO-38823544,Courses,Graphic Design,1750.0,1,Unknown,2023-01-11
2021-01-11,IA-940290,Leo Barton,Consumer,United Kingdom,Liverpool,Hub,OKZ-VK-92195951,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-01-11
2021-01-11,HY-449450,Tamam Harb,Home Office,Pakistan,Lahore,Site,OMP-RL-67621206,Courses,ECDL,13750.0,22,Unknown,2023-01-11
2021-01-11,LH-383933,Kiros Nebay,Corporate,Kenya,Nairobi,Site,FUR-TA-10002903,Courses,ECDL,17500.0,28,Giant Open Air,2023-01-11
2021-01-11,HF-332485,Ghaydaa Gerges,Consumer,Pakistan,Lahore,Site,OFF-FA-10002780,Award,Social Media Award,1200.0,1,Unknown,2023-01-11
2021-01-11,OH-767596,'Anbarin Salib,Consumer,Pakistan,Lahore,Site,FUR-FU-10001290,Courses,ECDL,625.0,1,Unknown,2023-01-11
2021-01-11,XB-228813,Fahmi Khouri,Corporate,Pakistan,Lahore,Site,IKU-KE-55863046,Diploma,Executive PA Diploma,31500.0,7,Red Owl,2023-01-11
2021-01-11,ZD-995881,Bethany Booth,Consumer,United Kingdom,Warrington,Site,OFF-AP-10001394,Award,Social Media Award,1200.0,1,Unknown,2023-01-11
2021-01-11,NY-564861,Bakr Antar,Corporate,Pakistan,Lahore,Site,MWV-UZ-17526082,Courses,Graphic Design,43750.0,25,Happy Bear Investment,2023-01-11
2021-01-11,TJ-365995,Safi Halabi,Consumer,Pakistan,Lahore,Site,FUR-BO-10000468,Courses,Python,350.0,1,Unknown,2023-01-11
2021-01-11,UE-894033,Khuzaimah Sayegh,Consumer,Pakistan,Lahore,Site,FUR-CH-10002084,Courses,Microsoft Access,250.0,1,Unknown,2023-01-11
2021-01-11,SR-242289,Alexander Barnes,Consumer,United Kingdom,Warrington,Site,OFF-PA-10001776,Award,Microsoft Office Award,1500.0,1,Unknown,2023-01-11
2022-01-11,WM-064145,Abbie Ferguson,Home Office,United Kingdom,Warrington,Site,OFF-ST-10004507,Courses,Graphic Design,10500.0,6,Unknown,2024-01-11
2022-01-11,SZ-841003,Kinfe Awate,Corporate,Kenya,Nairobi,Site,TEC-AC-10002399,Diploma,Executive PA Diploma,22500.0,5,Vinyl Fever,2024-01-11
2022-01-11,AX-049758,Mihran Mifsud,Corporate,Pakistan,Lahore,Site,TKX-HG-59732073,Courses,Graphic Design,24500.0,14,Egghead Software,2024-01-11
2022-01-11,UI-104209,Kardal Totah,Corporate,Pakistan,Lahore,Site,TEC-CO-10004722,Diploma,Microsoft Office Diploma,70000.0,28,Earthworks Yard Maintenance,2024-01-11
2022-01-11,MJ-812891,Mezan Senay,Home Office,Kenya,Nairobi,Site,OFF-PA-10001712,Diploma,Social Media Diploma,49399.74,26,Unknown,2024-01-11
2022-01-11,TH-348076,Anna Perkins,Corporate,United Kingdom,Warrington,Site,FUR-FU-10000723,Courses,Microsoft Powerpoint,299.0,1,Hudson's MensWear,2024-01-11
2022-01-11,CM-678885,Aidan Cox,Home Office,United Kingdom,Liverpool,Hub,OFF-PA-10003892,Diploma,Graphic Design Diploma,9000.0,5,Unknown,2024-01-11
2022-01-11,NK-469567,Reece Weston,Home Office,United Kingdom,Liverpool,Hub,OFF-ST-10003816,Courses,Graphic Design,17500.0,10,Unknown,2024-01-11
2022-01-11,ZX-213329,Ghazalah Daher,Consumer,Kuwait,Kuwait City,Site,OFF-PA-10002986,Award,Microsoft Office Award,1500.0,1,Unknown,2024-01-11
2022-01-11,LE-226965,Salimah Botros,Corporate,Pakistan,Lahore,Site,JMB-CA-63324910,Award,HR Award,44970.0,30,Blockbuster Music,2024-01-11
